n, T, pr, stat, Scenario, Region, Label, Mask, Season, Year,
3166,0.6,0,25th percentile,rcp60,West Africa, WAF, land,BW,2035,
3167,0.8,2,median,rcp60,West Africa, WAF, land,BW,2035,
3168,0.9,3,75th percentile,rcp60,West Africa, WAF, land,BW,2035,
3169,1.2,6,Max,rcp60,West Africa, WAF, land,BW,2035,
3170,1.1,-7,Min,rcp60,West Africa, WAF, land,BW,2065,
3171,1.3,-1,25th percentile,rcp60,West Africa, WAF, land,BW,2065,
3172,1.5,3,median,rcp60,West Africa, WAF, land,BW,2065,
3173,1.7,4,75th percentile,rcp60,West Africa, WAF, land,BW,2065,
3174,2.3,12,Max,rcp60,West Africa, WAF, land,BW,2065,
3175,1.7,-8,Min,rcp60,West Africa, WAF, land,BW,2100,
3176,2.2,3,25th percentile,rcp60,West Africa, WAF, land,BW,2100,
3177,2.5,6,median,rcp60,West Africa, WAF, land,BW,2100,
3178,3.0,7,75th percentile,rcp60,West Africa, WAF, land,BW,2100,
3179,4.1,19,Max,rcp60,West Africa, WAF, land,BW,2100,
3180,0.5,-6,Min,rcp60,West Africa, WAF, land,BS,2035,
3181,0.6,0,25th percentile,rcp60,West Africa, WAF, land,BS,2035,
3182,0.7,2,median,rcp60,West Africa, WAF, land,BS,2035,
3183,0.9,3,75th percentile,rcp60,West Africa, WAF, land,BS,2035,
3184,1.3,5,Max,rcp60,West Africa, WAF, land,BS,2035,
3185,1.0,-5,Min,rcp60,West Africa, WAF, land,BS,2065,
3186,1.2,0,25th percentile,rcp60,West Africa, WAF, land,BS,2065,
3187,1.4,2,median,rcp60,West Africa, WAF, land,BS,2065,
3188,1.6,4,75th percentile,rcp60,West Africa, WAF, land,BS,2065,
3189,2.4,6,Max,rcp60,West Africa, WAF, land,BS,2065,
3190,1.9,-7,Min,rcp60,West Africa, WAF, land,BS,2100,
3191,2.1,1,25th percentile,rcp60,West Africa, WAF, land,BS,2100,
3192,2.3,2,median,rcp60,West Africa, WAF, land,BS,2100,
3193,3.0,5,75th percentile,rcp60,West Africa, WAF, land,BS,2100,
3194,3.9,13,Max,rcp60,West Africa, WAF, land,BS,2100,
3195,0.4,-4,Min,rcp60,West Coast South America, WSA, land,Annual,2035,
3196,0.6,-1,25th percentile,rcp60,West Coast South America, WSA, land,Annual,2035,
3197,0.7,0,median,rcp60,West Coast South America, WSA, land,Annual,2035,
3198,0.8,1,75th percentile,rcp60,West Coast South America, WSA, land,Annual,2035,
3199,1.1,3,Max,rcp60,West Coast South America, WSA, land,Annual,2035,
3200,1.0,-8,Min,rcp60,West Coast South America, WSA, land,Annual,2065,
3201,1.2,-1,25th percentile,rcp60,West Coast South America, WSA, land,Annual,2065,
3202,1.4,2,median,rcp60,West Coast South America, WSA, land,Annual,2065,
3203,1.6,3,75th percentile,rcp60,West Coast South America, WSA, land,Annual,2065,
3204,2.1,4,Max,rcp60,West Coast South America, WSA, land,Annual,2065,
3205,1.8,-11,Min,rcp60,West Coast South America, WSA, land,Annual,2100,
3206,2.0,-1,25th percentile,rcp60,West Coast South America, WSA, land,Annual,2100,
3207,2.2,3,median,rcp60,West Coast South America, WSA, land,Annual,2100,
3208,2.7,5,75th percentile,rcp60,West Coast South America, WSA, land,Annual,2100,
3209,3.4,10,Max,rcp60,West Coast South America, WSA, land,Annual,2100,
3210,0.3,-5,Min,rcp60,West Coast South America, WSA, land,BW,2035,
3211,0.6,-1,25th percentile,rcp60,West Coast South America, WSA, land,BW,2035,
3212,0.7,1,median,rcp60,West Coast South America, WSA, land,BW,2035,
3213,0.8,2,75th percentile,rcp60,West Coast South America, WSA, land,BW,2035,
3214,1.0,3,Max,rcp60,West Coast South America, WSA, land,BW,2035,
3215,0.9,-6,Min,rcp60,West Coast South America, WSA, land,BW,2065,
3216,1.1,-1,25th percentile,rcp60,West Coast South America, WSA, land,BW,2065,
3217,1.3,2,median,rcp60,West Coast South America, WSA, land,BW,2065,
3218,1.6,4,75th percentile,rcp60,West Coast South America, WSA, land,BW,2065,
3219,1.9,6,Max,rcp60,West Coast South America, WSA, land,BW,2065,
3220,1.7,-8,Min,rcp60,West Coast South America, WSA, land,BW,2100,
3221,2.0,-1,25th percentile,rcp60,West Coast South America, WSA, land,BW,2100,
3222,2.2,3,median,rcp60,West Coast South America, WSA, land,BW,2100,
3223,2.7,6,75th percentile,rcp60,West Coast South America, WSA, land,BW,2100,
3224,3.2,12,Max,rcp60,West Coast South America, WSA, land,BW,2100,
3225,0.5,-8,Min,rcp60,West Coast South America, WSA, land,BS,2035,
3226,0.6,-2,25th percentile,rcp60,West Coast South America, WSA, land,BS,2035,
3227,0.7,-1,median,rcp60,West Coast South America, WSA, land,BS,2035,
3228,0.9,0,75th percentile,rcp60,West Coast South America, WSA, land,BS,2035,
3229,1.2,7,Max,rcp60,West Coast South America, WSA, land,BS,2035,
3230,1.0,-10,Min,rcp60,West Coast South America, WSA, land,BS,2065,
3231,1.2,-3,25th percentile,rcp60,West Coast South America, WSA, land,BS,2065,
3232,1.3,0,median,rcp60,West Coast South America, WSA, land,BS,2065,
3233,1.6,3,75th percentile,rcp60,West Coast South America, WSA, land,BS,2065,
3234,2.2,8,Max,rcp60,West Coast South America, WSA, land,BS,2065,
3235,1.8,-15,Min,rcp60,West Coast South America, WSA, land,BS,2100,
3236,2.0,-4,25th percentile,rcp60,West Coast South America, WSA, land,BS,2100,
3237,2.1,1,median,rcp60,West Coast South America, WSA, land,BS,2100,
3238,2.8,5,75th percentile,rcp60,West Coast South America, WSA, land,BS,2100,
3239,3.5,12,Max,rcp60,West Coast South America, WSA, land,BS,2100,
3240,0.3,-2,Min,rcp60,West Indian Ocean, WIO, sea,Annual,2035,
3241,0.5,0,25th percentile,rcp60,West Indian Ocean, WIO, sea,Annual,2035,
3242,0.5,2,median,rcp60,West Indian Ocean, WIO, sea,Annual,2035,
3243,0.7,3,75th percentile,rcp60,West Indian Ocean, WIO, sea,Annual,2035,
3244,1.0,7,Max,rcp60,West Indian Ocean, WIO, sea,Annual,2035,
3245,0.8,-2,Min,rcp60,West Indian Ocean, WIO, sea,Annual,2065,
3246,0.9,1,25th percentile,rcp60,West Indian Ocean, WIO, sea,Annual,2065,
3247,1.0,3,median,rcp60,West Indian Ocean, WIO, sea,Annual,2065,
3248,1.2,5,75th percentile,rcp60,West Indian Ocean, WIO, sea,Annual,2065,
3249,1.6,14,Max,rcp60,West Indian Ocean, WIO, sea,Annual,2065,
3250,1.4,-4,Min,rcp60,West Indian Ocean, WIO, sea,Annual,2100,
3251,1.5,0,25th percentile,rcp60,West Indian Ocean, WIO, sea,Annual,2100,
3252,1.6,3,median,rcp60,West Indian Ocean, WIO, sea,Annual,2100,
3253,2.2,8,75th percentile,rcp60,West Indian Ocean, WIO, sea,Annual,2100,
3254,2.7,18,Max,rcp60,West Indian Ocean, WIO, sea,Annual,2100,
3255,0.3,-2,Min,rcp60,West Indian Ocean, WIO, sea,BW,2035,
3256,0.5,0,25th percentile,rcp60,West Indian Ocean, WIO, sea,BW,2035,
3257,0.5,2,median,rcp60,West Indian Ocean, WIO, sea,BW,2035,
3258,0.7,4,75th percentile,rcp60,West Indian Ocean, WIO, sea,BW,2035,
3259,0.9,7,Max,rcp60,West Indian Ocean, WIO, sea,BW,2035,
3260,0.8,-5,Min,rcp60,West Indian Ocean, WIO, sea,BW,2065,
3261,0.9,1,25th percentile,rcp60,West Indian Ocean, WIO, sea,BW,2065,
3262,1.0,3,median,rcp60,West Indian Ocean, WIO, sea,BW,2065,
3263,1.3,6,75th percentile,rcp60,West Indian Ocean, WIO, sea,BW,2065,
3264,1.6,14,Max,rcp60,West Indian Ocean, WIO, sea,BW,2065,
3265,1.4,-11,Min,rcp60,West Indian Ocean, WIO, sea,BW,2100,
3266,1.5,0,25th percentile,rcp60,West Indian Ocean, WIO, sea,BW,2100,
3267,1.6,3,median,rcp60,West Indian Ocean, WIO, sea,BW,2100,
3268,2.3,8,75th percentile,rcp60,West Indian Ocean, WIO, sea,BW,2100,
3269,2.7,18,Max,rcp60,West Indian Ocean, WIO, sea,BW,2100,
3270,0.3,-4,Min,rcp60,West Indian Ocean, WIO, sea,BS,2035,
3271,0.5,0,25th percentile,rcp60,West Indian Ocean, WIO, sea,BS,2035,
3272,0.5,4,median,rcp60,West Indian Ocean, WIO, sea,BS,2035,
3273,0.7,5,75th percentile,rcp60,West Indian Ocean, WIO, sea,BS,2035,
3274,1.0,9,Max,rcp60,West Indian Ocean, WIO, sea,BS,2035,
3275,0.7,-5,Min,rcp60,West Indian Ocean, WIO, sea,BS,2065,
3276,0.9,0,25th percentile,rcp60,West Indian Ocean, WIO, sea,BS,2065,
3277,1.0,3,median,rcp60,West Indian Ocean, WIO, sea,BS,2065,
3278,1.2,7,75th percentile,rcp60,West Indian Ocean, WIO, sea,BS,2065,
3279,1.7,14,Max,rcp60,West Indian Ocean, WIO, sea,BS,2065,
3280,1.4,-7,Min,rcp60,West Indian Ocean, WIO, sea,BS,2100,
3281,1.5,0,25th percentile,rcp60,West Indian Ocean, WIO, sea,BS,2100,
3282,1.7,4,median,rcp60,West Indian Ocean, WIO, sea,BS,2100,
3283,2.2,9,75th percentile,rcp60,West Indian Ocean, WIO, sea,BS,2100,
3284,2.8,17,Max,rcp60,West Indian Ocean, WIO, sea,BS,2100,
3285,0.5,-2,Min,rcp60,West North America, WNA, land,Annual,2035,
3286,0.7,0,25th percentile,rcp60,West North America, WNA, land,Annual,2035,
3287,0.9,1,median,rcp60,West North America, WNA, land,Annual,2035,
3288,1.1,2,75th percentile,rcp60,West North America, WNA, land,Annual,2035,
3289,1.5,6,Max,rcp60,West North America, WNA, land,Annual,2035,
3290,1.0,-2,Min,rcp60,West North America, WNA, land,Annual,2065,
3291,1.4,1,25th percentile,rcp60,West North America, WNA, land,Annual,2065,
3292,1.8,2,median,rcp60,West North America, WNA, land,Annual,2065,
3293,2.2,4,75th percentile,rcp60,West North America, WNA, land,Annual,2065,
3294,3.2,7,Max,rcp60,West North America, WNA, land,Annual,2065,
3295,1.8,-1,Min,rcp60,West North America, WNA, land,Annual,2100,
3296,2.4,2,25th percentile,rcp60,West North America, WNA, land,Annual,2100,
3297,3.1,6,median,rcp60,West North America, WNA, land,Annual,2100,
3298,3.8,8,75th percentile,rcp60,West North America, WNA, land,Annual,2100,
3299,5.0,12,Max,rcp60,West North America, WNA, land,Annual,2100,
3300,0.0,-4,Min,rcp60,West North America, WNA, land,BW,2035,
3301,0.6,0,25th percentile,rcp60,West North America, WNA, land,BW,2035,
3302,1.0,2,median,rcp60,West North America, WNA, land,BW,2035,
3303,1.2,3,75th percentile,rcp60,West North America, WNA, land,BW,2035,
3304,2.0,7,Max,rcp60,West North America, WNA, land,BW,2035,
3305,0.7,-1,Min,rcp60,West North America, WNA, land,BW,2065,
3306,1.4,2,25th percentile,rcp60,West North America, WNA, land,BW,2065,
3307,2.0,3,median,rcp60,West North America, WNA, land,BW,2065,
3308,2.4,6,75th percentile,rcp60,West North America, WNA, land,BW,2065,
3309,3.9,10,Max,rcp60,West North America, WNA, land,BW,2065,
3310,1.5,1,Min,rcp60,West North America, WNA, land,BW,2100,
3311,2.4,6,25th percentile,rcp60,West North America, WNA, land,BW,2100,
3312,3.2,7,median,rcp60,West North America, WNA, land,BW,2100,
3313,3.9,10,75th percentile,rcp60,West North America, WNA, land,BW,2100,
3314,6.1,16,Max,rcp60,West North America, WNA, land,BW,2100,
3315,0.3,-4,Min,rcp60,West North America, WNA, land,BS,2035,
3316,0.8,0,25th percentile,rcp60,West North America, WNA, land,BS,2035,
3317,1.0,2,median,rcp60,West North America, WNA, land,BS,2035,
3318,1.1,4,75th percentile,rcp60,West North America, WNA, land,BS,2035,
3319,1.9,8,Max,rcp60,West North America, WNA, land,BS,2035,
3320,0.9,-5,Min,rcp60,West North America, WNA, land,BS,2065,
3321,1.5,-2,25th percentile,rcp60,West North America, WNA, land,BS,2065,
3322,1.8,1,median,rcp60,West North America, WNA, land,BS,2065,
3323,2.2,3,75th percentile,rcp60,West North America, WNA, land,BS,2065,
3324,3.1,9,Max,rcp60,West North America, WNA, land,BS,2065,
3325,1.6,-6,Min,rcp60,West North America, WNA, land,BS,2100,
3326,2.5,0,25th percentile,rcp60,West North America, WNA, land,BS,2100,
3327,3.2,3,median,rcp60,West North America, WNA, land,BS,2100,
3328,4.0,5,75th percentile,rcp60,West North America, WNA, land,BS,2100,
3329,5.0,10,Max,rcp60,West North America, WNA, land,BS,2100,
3330,0.5,-25,Min,rcp85,Africa: Sahara, SAH, land,Annual,2035,
3331,1.0,-3,25th percentile,rcp85,Africa: Sahara, SAH, land,Annual,2035,
3332,1.1,5,median,rcp85,Africa: Sahara, SAH, land,Annual,2035,
3333,1.3,13,75th percentile,rcp85,Africa: Sahara, SAH, land,Annual,2035,
3334,1.7,28,Max,rcp85,Africa: Sahara, SAH, land,Annual,2035,
3335,1.8,-18,Min,rcp85,Africa: Sahara, SAH, land,Annual,2065,
3336,2.4,-8,25th percentile,rcp85,Africa: Sahara, SAH, land,Annual,2065,
3337,2.7,4,median,rcp85,Africa: Sahara, SAH, land,Annual,2065,
3338,3.2,13,75th percentile,rcp85,Africa: Sahara, SAH, land,Annual,2065,
3339,3.7,84,Max,rcp85,Africa: Sahara, SAH, land,Annual,2065,
3340,3.8,-42,Min,rcp85,Africa: Sahara, SAH, land,Annual,2100,
3341,4.3,-15,25th percentile,rcp85,Africa: Sahara, SAH, land,Annual,2100,
3342,4.6,-2,median,rcp85,Africa: Sahara, SAH, land,Annual,2100,
3343,6.1,18,75th percentile,rcp85,Africa: Sahara, SAH, land,Annual,2100,
3344,6.5,155,Max,rcp85,Africa: Sahara, SAH, land,Annual,2100,
3345,0.2,-35,Min,rcp85,Africa: Sahara, SAH, land,BW,2035,
3346,0.9,-13,25th percentile,rcp85,Africa: Sahara, SAH, land,BW,2035,
3347,1.1,-1,median,rcp85,Africa: Sahara, SAH, land,BW,2035,
3348,1.2,8,75th percentile,rcp85,Africa: Sahara, SAH, land,BW,2035,
3349,1.6,67,Max,rcp85,Africa: Sahara, SAH, land,BW,2035,
3350,1.3,-35,Min,rcp85,Africa: Sahara, SAH, land,BW,2065,
3351,2.2,-15,25th percentile,rcp85,Africa: Sahara, SAH, land,BW,2065,
3352,2.5,-2,median,rcp85,Africa: Sahara, SAH, land,BW,2065,
3353,2.9,15,75th percentile,rcp85,Africa: Sahara, SAH, land,BW,2065,
3354,3.2,128,Max,rcp85,Africa: Sahara, SAH, land,BW,2065,
3355,3.2,-49,Min,rcp85,Africa: Sahara, SAH, land,BW,2100,
3356,3.8,-26,25th percentile,rcp85,Africa: Sahara, SAH, land,BW,2100,
3357,4.4,-10,median,rcp85,Africa: Sahara, SAH, land,BW,2100,
3358,5.3,19,75th percentile,rcp85,Africa: Sahara, SAH, land,BW,2100,
3359,6.4,319,Max,rcp85,Africa: Sahara, SAH, land,BW,2100,
3360,0.4,-24,Min,rcp85,Africa: Sahara, SAH, land,BS,2035,
3361,1.0,-3,25th percentile,rcp85,Africa: Sahara, SAH, land,BS,2035,
3362,1.2,6,median,rcp85,Africa: Sahara, SAH, land,BS,2035,
3363,1.4,19,75th percentile,rcp85,Africa: Sahara, SAH, land,BS,2035,
3364,2.0,34,Max,rcp85,Africa: Sahara, SAH, land,BS,2035,
3365,1.9,-23,Min,rcp85,Africa: Sahara, SAH, land,BS,2065,
3366,2.5,-7,25th percentile,rcp85,Africa: Sahara, SAH, land,BS,2065,
3367,2.9,5,median,rcp85,Africa: Sahara, SAH, land,BS,2065,
3368,3.3,16,75th percentile,rcp85,Africa: Sahara, SAH, land,BS,2065,
3369,4.5,98,Max,rcp85,Africa: Sahara, SAH, land,BS,2065,
3370,3.4,-41,Min,rcp85,Africa: Sahara, SAH, land,BS,2100,
3371,4.6,-14,25th percentile,rcp85,Africa: Sahara, SAH, land,BS,2100,
3372,5.0,9,median,rcp85,Africa: Sahara, SAH, land,BS,2100,
3373,6.5,25,75th percentile,rcp85,Africa: Sahara, SAH, land,BS,2100,
3374,7.8,147,Max,rcp85,Africa: Sahara, SAH, land,BS,2100,
3375,0.0,-3,Min,rcp85,Antarctica (land), ANT, land,Annual,2035,
3376,0.6,1,25th percentile,rcp85,Antarctica (land), ANT, land,Annual,2035,
3377,0.7,5,median,rcp85,Antarctica (land), ANT, land,Annual,2035,
3378,1.0,7,75th percentile,rcp85,Antarctica (land), ANT, land,Annual,2035,
3379,1.4,9,Max,rcp85,Antarctica (land), ANT, land,Annual,2035,
3380,0.3,-2,Min,rcp85,Antarctica (land), ANT, land,Annual,2065,
3381,1.7,7,25th percentile,rcp85,Antarctica (land), ANT, land,Annual,2065,
3382,2.0,10,median,rcp85,Antarctica (land), ANT, land,Annual,2065,
3383,2.5,15,75th percentile,rcp85,Antarctica (land), ANT, land,Annual,2065,
3384,3.1,18,Max,rcp85,Antarctica (land), ANT, land,Annual,2065,
3385,1.6,2,Min,rcp85,Antarctica (land), ANT, land,Annual,2100,
3386,3.2,14,25th percentile,rcp85,Antarctica (land), ANT, land,Annual,2100,
3387,3.8,23,median,rcp85,Antarctica (land), ANT, land,Annual,2100,
3388,4.9,31,75th percentile,rcp85,Antarctica (land), ANT, land,Annual,2100,
3389,5.5,40,Max,rcp85,Antarctica (land), ANT, land,Annual,2100,
3390,0.1,-5,Min,rcp85,Antarctica (land), ANT, land,BW,2035,
3391,0.6,0,25th percentile,rcp85,Antarctica (land), ANT, land,BW,2035,
3392,0.8,3,median,rcp85,Antarctica (land), ANT, land,BW,2035,
3393,0.9,5,75th percentile,rcp85,Antarctica (land), ANT, land,BW,2035,
3394,1.4,10,Max,rcp85,Antarctica (land), ANT, land,BW,2035,
3395,0.4,-6,Min,rcp85,Antarctica (land), ANT, land,BW,2065,
3396,1.7,4,25th percentile,rcp85,Antarctica (land), ANT, land,BW,2065,
3397,1.9,8,median,rcp85,Antarctica (land), ANT, land,BW,2065,
3398,2.3,12,75th percentile,rcp85,Antarctica (land), ANT, land,BW,2065,
3399,3.1,17,Max,rcp85,Antarctica (land), ANT, land,BW,2065,
3400,1.8,-2,Min,rcp85,Antarctica (land), ANT, land,BW,2100,
3401,3.2,10,25th percentile,rcp85,Antarctica (land), ANT, land,BW,2100,
3402,3.5,18,median,rcp85,Antarctica (land), ANT, land,BW,2100,
3403,4.4,24,75th percentile,rcp85,Antarctica (land), ANT, land,BW,2100,
3404,5.3,41,Max,rcp85,Antarctica (land), ANT, land,BW,2100,
3405,-0.1,-1,Min,rcp85,Antarctica (land), ANT, land,BS,2035,
3406,0.5,2,25th percentile,rcp85,Antarctica (land), ANT, land,BS,2035,
3407,0.8,5,median,rcp85,Antarctica (land), ANT, land,BS,2035,
3408,1.1,7,75th percentile,rcp85,Antarctica (land), ANT, land,BS,2035,
3409,1.8,11,Max,rcp85,Antarctica (land), ANT, land,BS,2035,
3410,0.2,1,Min,rcp85,Antarctica (land), ANT, land,BS,2065,
3411,1.7,8,25th percentile,rcp85,Antarctica (land), ANT, land,BS,2065,
3412,2.2,12,median,rcp85,Antarctica (land), ANT, land,BS,2065,
3413,2.6,17,75th percentile,rcp85,Antarctica (land), ANT, land,BS,2065,
3414,3.3,24,Max,rcp85,Antarctica (land), ANT, land,BS,2065,
3415,1.4,7,Min,rcp85,Antarctica (land), ANT, land,BS,2100,
3416,3.4,17,25th percentile,rcp85,Antarctica (land), ANT, land,BS,2100,
3417,4.0,27,median,rcp85,Antarctica (land), ANT, land,BS,2100,
3418,4.9,36,75th percentile,rcp85,Antarctica (land), ANT, land,BS,2100,
3419,6.0,44,Max,rcp85,Antarctica (land), ANT, land,BS,2100,
3420,-0.4,1,Min,rcp85,Antarctica (sea), ANT, sea,Annual,2035,
3421,0.3,2,25th percentile,rcp85,Antarctica (sea), ANT, sea,Annual,2035,
3422,0.5,3,median,rcp85,Antarctica (sea), ANT, sea,Annual,2035,
3423,0.8,4,75th percentile,rcp85,Antarctica (sea), ANT, sea,Annual,2035,
3424,1.5,6,Max,rcp85,Antarctica (sea), ANT, sea,Annual,2035,
3425,-0.4,3,Min,rcp85,Antarctica (sea), ANT, sea,Annual,2065,
3426,0.9,4,25th percentile,rcp85,Antarctica (sea), ANT, sea,Annual,2065,
3427,1.2,7,median,rcp85,Antarctica (sea), ANT, sea,Annual,2065,
3428,1.8,9,75th percentile,rcp85,Antarctica (sea), ANT, sea,Annual,2065,
3429,3.0,12,Max,rcp85,Antarctica (sea), ANT, sea,Annual,2065,
3430,0.4,6,Min,rcp85,Antarctica (sea), ANT, sea,Annual,2100,
3431,1.8,10,25th percentile,rcp85,Antarctica (sea), ANT, sea,Annual,2100,
3432,2.7,14,median,rcp85,Antarctica (sea), ANT, sea,Annual,2100,
3433,3.3,18,75th percentile,rcp85,Antarctica (sea), ANT, sea,Annual,2100,
3434,5.1,23,Max,rcp85,Antarctica (sea), ANT, sea,Annual,2100,
3435,-0.3,1,Min,rcp85,Antarctica (sea), ANT, sea,BW,2035,
3436,0.2,2,25th percentile,rcp85,Antarctica (sea), ANT, sea,BW,2035,
3437,0.3,3,median,rcp85,Antarctica (sea), ANT, sea,BW,2035,
3438,0.6,3,75th percentile,rcp85,Antarctica (sea), ANT, sea,BW,2035,
3439,0.8,5,Max,rcp85,Antarctica (sea), ANT, sea,BW,2035,
3440,-0.4,1,Min,rcp85,Antarctica (sea), ANT, sea,BW,2065,
3441,0.6,4,25th percentile,rcp85,Antarctica (sea), ANT, sea,BW,2065,
3442,0.9,6,median,rcp85,Antarctica (sea), ANT, sea,BW,2065,
3443,1.2,8,75th percentile,rcp85,Antarctica (sea), ANT, sea,BW,2065,
3444,1.8,11,Max,rcp85,Antarctica (sea), ANT, sea,BW,2065,
3445,0.2,5,Min,rcp85,Antarctica (sea), ANT, sea,BW,2100,
3446,1.2,8,25th percentile,rcp85,Antarctica (sea), ANT, sea,BW,2100,
3447,1.7,12,median,rcp85,Antarctica (sea), ANT, sea,BW,2100,
3448,2.2,16,75th percentile,rcp85,Antarctica (sea), ANT, sea,BW,2100,
3449,3.4,21,Max,rcp85,Antarctica (sea), ANT, sea,BW,2100,
3450,-0.6,1,Min,rcp85,Antarctica (sea), ANT, sea,BS,2035,
3451,0.4,2,25th percentile,rcp85,Antarctica (sea), ANT, sea,BS,2035,
3452,0.6,3,median,rcp85,Antarctica (sea), ANT, sea,BS,2035,
3453,1.1,4,75th percentile,rcp85,Antarctica (sea), ANT, sea,BS,2035,
3454,2.2,6,Max,rcp85,Antarctica (sea), ANT, sea,BS,2035,
3455,-0.5,4,Min,rcp85,Antarctica (sea), ANT, sea,BS,2065,
3456,1.1,5,25th percentile,rcp85,Antarctica (sea), ANT, sea,BS,2065,
3457,1.6,7,median,rcp85,Antarctica (sea), ANT, sea,BS,2065,
3458,2.4,10,75th percentile,rcp85,Antarctica (sea), ANT, sea,BS,2065,
3459,4.3,13,Max,rcp85,Antarctica (sea), ANT, sea,BS,2065,
3460,0.6,6,Min,rcp85,Antarctica (sea), ANT, sea,BS,2100,
3461,2.3,10,25th percentile,rcp85,Antarctica (sea), ANT, sea,BS,2100,
3462,3.6,15,median,rcp85,Antarctica (sea), ANT, sea,BS,2100,
3463,4.4,19,75th percentile,rcp85,Antarctica (sea), ANT, sea,BS,2100,
3464,7.2,27,Max,rcp85,Antarctica (sea), ANT, sea,BS,2100,
3465,0.5,2,Min,rcp85,Arctic (land), ARC, land,Annual,2035,
3466,1.4,6,25th percentile,rcp85,Arctic (land), ARC, land,Annual,2035,
3467,1.7,7,median,rcp85,Arctic (land), ARC, land,Annual,2035,
3468,2.0,10,75th percentile,rcp85,Arctic (land), ARC, land,Annual,2035,
3469,3.7,22,Max,rcp85,Arctic (land), ARC, land,Annual,2035,
3470,1.7,6,Min,rcp85,Arctic (land), ARC, land,Annual,2065,
3471,3.7,15,25th percentile,rcp85,Arctic (land), ARC, land,Annual,2065,
3472,4.1,17,median,rcp85,Arctic (land), ARC, land,Annual,2065,
3473,4.6,21,75th percentile,rcp85,Arctic (land), ARC, land,Annual,2065,
3474,7.8,45,Max,rcp85,Arctic (land), ARC, land,Annual,2065,
3475,4.4,17,Min,rcp85,Arctic (land), ARC, land,Annual,2100,
3476,6.3,30,25th percentile,rcp85,Arctic (land), ARC, land,Annual,2100,
3477,7.5,34,median,rcp85,Arctic (land), ARC, land,Annual,2100,
3478,8.6,40,75th percentile,rcp85,Arctic (land), ARC, land,Annual,2100,
3479,12.4,74,Max,rcp85,Arctic (land), ARC, land,Annual,2100,
3480,0.7,0,Min,rcp85,Arctic (land), ARC, land,BW,2035,
3481,1.7,8,25th percentile,rcp85,Arctic (land), ARC, land,BW,2035,
3482,2.1,10,median,rcp85,Arctic (land), ARC, land,BW,2035,
3483,2.5,14,75th percentile,rcp85,Arctic (land), ARC, land,BW,2035,
3484,4.3,19,Max,rcp85,Arctic (land), ARC, land,BW,2035,
3485,2.4,11,Min,rcp85,Arctic (land), ARC, land,BW,2065,
3486,4.5,21,25th percentile,rcp85,Arctic (land), ARC, land,BW,2065,
3487,5.3,23,median,rcp85,Arctic (land), ARC, land,BW,2065,
3488,6.2,29,75th percentile,rcp85,Arctic (land), ARC, land,BW,2065,
3489,10.1,51,Max,rcp85,Arctic (land), ARC, land,BW,2065,
3490,5.3,27,Min,rcp85,Arctic (land), ARC, land,BW,2100,
3491,8.6,40,25th percentile,rcp85,Arctic (land), ARC, land,BW,2100,
3492,9.6,47,median,rcp85,Arctic (land), ARC, land,BW,2100,
3493,12.4,64,75th percentile,rcp85,Arctic (land), ARC, land,BW,2100,
3494,16.8,93,Max,rcp85,Arctic (land), ARC, land,BW,2100,
3495,0.4,0,Min,rcp85,Arctic (land), ARC, land,BS,2035,
